id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad,cluster
2740,20,0,0,3,3,298.3,4,2,4,3,1,1,10,0,0,0,0,2
2751,22,0,0,0,2,311.5,4,2,4,3,1,1,10,2,0,0,0,2
2762,20,0,0,4,5,299.0,3,1,3,2,0,1,2,1,1,1,0,2
2773,19,0,0,0,4,238.0,1,1,3,2,0,1,2,1,0,1,0,2
2784,17,1,4,1,5,297.3,3,4,0,1,0,0,30,1,1,0,1,2
2795,25,0,4,2,6,260.9,2,3,2,0,1,1,5,2,0,0,0,2
2806,21,0,4,3,3,320.1,0,0,1,2,1,1,1,0,0,1,1,2
2817,19,0,0,3,1,311.0,1,3,2,0,1,1,5,2,0,0,1,2
2828,22,0,4,3,1,271.8,4,0,1,2,1,1,1,1,0,0,0,2
2839,19,1,3,4,4,284.6,1,2,4,3,1,1,10,2,0,0,1,2
2850,18,0,2,2,2,268.2,3,0,1,2,1,1,1,1,1,0,1,2
2861,18,0,4,4,5,298.1,2,3,2,0,1,1,5,1,1,1,1,2
2872,17,1,4,0,4,328.7,4,2,4,3,1,1,10,0,0,1,1,2
2883,24,0,2,3,5,270.4,4,3,2,0,1,1,5,2,0,0,1,2
2894,21,0,0,0,4,315.1,3,2,4,3,1,1,10,0,1,1,0,2
2905,24,1,0,1,1,284.1,2,2,4,3,1,1,10,1,0,1,0,2
2916,20,0,2,1,4,276.2,3,0,1,2,1,1,1,2,0,1,0,2
2927,21,1,0,4,2,296.8,1,1,3,2,0,1,2,0,0,0,1,2
2938,18,1,3,0,6,268.9,1,2,4,3,1,1,10,0,1,0,1,2
2949,20,0,1,4,5,283.4,0,3,2,0,1,1,5,2,1,0,0,2
2960,19,0,1,4,1,264.1,2,4,0,1,0,0,30,1,1,1,0,2
2971,21,0,4,1,1,358.9,2,1,3,2,0,1,2,2,1,1,0,2
2982,18,0,3,4,1,301.1,2,2,4,3,1,1,10,1,0,1,0,2
2993,20,1,3,1,1,279.0,1,3,2,0,1,1,5,1,1,1,0,2
3004,22,1,1,3,6,306.4,1,4,0,1,0,0,30,1,1,0,0,2
3015,17,1,1,4,4,296.6,4,2,4,3,1,1,10,0,0,0,0,2
3026,23,1,1,2,1,293.4,0,2,4,3,1,1,10,1,0,0,1,2
3037,24,1,2,0,2,318.4,4,4,0,1,0,0,30,2,1,1,1,2
3048,19,0,3,0,3,322.7,0,0,1,2,1,1,1,0,0,1,1,2
3059,19,0,1,1,6,284.1,1,3,2,0,1,1,5,1,0,1,0,2
3070,25,0,4,1,3,282.7,4,4,0,1,0,0,30,0,0,0,1,2
3081,24,0,4,3,5,291.7,0,4,0,1,0,0,30,1,0,1,1,2
3092,22,1,4,2,1,230.9,4,3,2,0,1,1,5,0,0,0,1,2
3103,21,0,0,0,5,254.5,0,1,3,2,0,1,2,0,1,0,1,2
3114,19,1,3,2,5,341.0,3,0,1,2,1,1,1,0,0,1,1,2
3125,17,0,3,3,1,349.3,1,1,3,2,0,1,2,1,1,0,0,2
3136,17,0,2,1,2,292.5,3,0,1,2,1,1,1,0,0,0,0,2
3147,18,1,2,2,5,317.3,3,0,1,2,1,1,1,2,1,1,0,2
3158,19,0,1,3,5,309.3,4,1,3,2,0,1,2,2,0,1,1,2
3169,19,0,2,0,6,392.4,3,3,2,0,1,1,5,0,1,0,1,2
3180,22,0,0,0,5,333.6,2,4,0,1,0,0,30,2,1,0,0,2
3191,22,0,0,1,5,296.2,0,4,0,1,0,0,30,1,1,0,0,2
3202,21,1,4,4,3,271.3,0,0,1,2,1,1,1,0,1,1,1,2
3213,18,1,0,0,1,251.8,0,2,4,3,1,1,10,0,1,0,1,2
3224,21,1,2,1,3,306.1,4,1,3,2,0,1,2,2,1,1,0,2
3235,18,0,1,3,6,277.3,4,0,1,2,1,1,1,2,0,0,0,2
3246,18,1,2,2,1,257.3,1,0,1,2,1,1,1,2,0,0,0,2
3257,22,1,3,2,3,280.6,2,0,1,2,1,1,1,0,0,1,1,2
3268,21,0,3,4,5,267.6,4,3,2,0,1,1,5,0,0,1,0,2
3279,21,1,0,3,4,350.6,0,0,1,2,1,1,1,0,0,1,0,2
3290,20,1,3,2,2,326.4,1,1,3,2,0,1,2,2,0,1,0,2
3301,23,0,4,4,3,299.8,3,3,2,0,1,1,5,0,0,1,0,2
3312,22,0,2,4,5,344.4,2,2,4,3,1,1,10,0,0,1,1,2
3323,18,1,3,3,2,302.3,4,0,1,2,1,1,1,1,1,0,1,0
3334,24,1,4,4,1,274.2,2,2,4,3,1,1,10,2,1,1,0,0
3345,19,1,0,3,5,345.7,0,1,3,2,0,1,2,0,1,0,0,0
3356,17,0,1,2,2,316.2,4,2,4,3,1,1,10,1,0,0,0,0
3367,21,0,3,1,6,268.9,3,2,4,3,1,1,10,0,1,0,1,0
3378,25,0,2,2,4,294.3,4,2,4,3,1,1,10,0,1,1,1,0
3389,19,1,4,0,5,273.7,1,1,3,2,0,1,2,2,0,0,0,0
3400,23,1,2,0,2,258.5,3,2,4,3,1,1,10,0,1,0,0,0
3411,25,1,0,4,3,327.8,3,1,3,2,0,1,2,2,1,1,0,0
3422,20,1,2,3,3,357.3,1,3,2,0,1,1,5,0,1,0,1,0
3433,19,0,1,3,3,258.0,1,1,3,2,0,1,2,0,1,1,1,0
3444,23,0,0,0,3,316.9,2,1,3,2,0,1,2,1,1,1,0,0
3455,20,1,3,2,1,280.5,3,1,3,2,0,1,2,1,0,1,0,0
3466,22,1,0,1,6,285.4,0,0,1,2,1,1,1,2,0,1,0,0
3477,17,0,0,4,2,282.2,3,1,3,2,0,1,2,1,1,1,0,0
3488,22,0,3,1,1,274.1,0,1,3,2,0,1,2,1,0,0,0,0
3499,25,1,2,2,5,301.5,2,0,1,2,1,1,1,0,0,0,0,0
3510,25,1,3,0,1,275.1,3,3,2,0,1,1,5,1,0,0,0,0
3521,21,1,2,4,3,308.1,4,3,2,0,1,1,5,2,0,0,0,0
3532,23,0,4,1,1,298.5,4,3,2,0,1,1,5,0,1,1,1,0
3543,21,0,3,2,4,292.8,1,1,3,2,0,1,2,0,1,1,1,0
3554,25,1,0,3,6,272.8,3,0,1,2,1,1,1,2,0,0,0,0
3565,19,1,0,0,2,282.7,4,0,1,2,1,1,1,2,0,1,1,0
3576,20,1,2,0,3,322.7,3,3,2,0,1,1,5,0,1,1,1,0
3587,20,1,2,1,4,315.0,0,3,2,0,1,1,5,2,0,1,0,0
3598,25,1,1,4,4,270.7,4,3,2,0,1,1,5,1,1,1,0,0
3609,21,0,1,2,6,303.0,4,0,1,2,1,1,1,2,1,1,1,0
3620,24,0,1,2,2,322.5,0,3,2,0,1,1,5,1,0,0,1,0
3631,21,0,3,2,3,249.9,1,2,4,3,1,1,10,2,0,1,1,0
3642,18,1,0,3,5,316.3,4,2,4,3,1,1,10,2,0,1,1,0
3653,19,0,2,1,5,280.1,0,3,2,0,1,1,5,2,0,0,0,0
3664,18,1,0,2,5,317.1,4,1,3,2,0,1,2,1,1,0,1,0
3675,25,1,1,4,4,277.1,2,4,0,1,0,0,30,2,0,1,0,0
3686,17,1,4,0,1,245.9,0,2,4,3,1,1,10,2,0,0,0,0
3697,22,0,0,2,5,251.2,4,4,0,1,0,0,30,1,1,1,0,0
3708,24,0,1,3,2,301.4,0,3,2,0,1,1,5,0,0,0,0,0
3719,20,0,4,2,6,307.8,0,4,0,1,0,0,30,0,1,0,1,0
3730,23,1,2,2,1,272.9,0,2,4,3,1,1,10,2,0,0,1,0
3741,24,1,4,1,6,319.2,1,2,4,3,1,1,10,1,0,0,1,0
3752,17,1,1,1,5,250.2,3,1,3,2,0,1,2,2,1,1,0,0
3763,25,0,4,4,5,298.0,2,3,2,0,1,1,5,1,1,1,0,0
3774,23,1,1,0,6,263.7,3,4,0,1,0,0,30,1,1,1,0,0
3785,25,0,1,3,1,280.4,3,4,0,1,0,0,30,2,0,0,1,0
3796,25,0,0,2,3,301.4,2,1,3,2,0,1,2,1,0,1,0,0
3807,20,0,2,0,2,274.2,3,1,3,2,0,1,2,2,0,1,1,0
3818,21,0,2,1,6,288.5,4,1,3,2,0,1,2,2,1,1,1,0
3829,17,1,0,1,1,330.2,3,1,3,2,0,1,2,2,1,1,0,0
3840,21,0,3,3,5,282.7,0,4,0,1,0,0,30,0,1,0,0,0
3851,24,0,0,1,5,325.1,1,3,2,0,1,1,5,1,1,1,1,0
3862,19,0,4,1,2,266.1,2,1,3,2,0,1,2,0,0,0,0,0
3873,24,1,4,0,1,315.9,2,0,1,2,1,1,1,2,1,1,0,0
3884,21,0,0,3,1,343.2,2,4,0,1,0,0,30,2,0,1,1,0
3895,18,0,3,3,5,225.9,1,1,3,2,0,1,2,1,0,1,0,0
3906,24,1,2,3,5,276.1,4,3,2,0,1,1,5,2,0,1,1,0
3917,23,1,2,2,5,317.3,4,2,4,3,1,1,10,1,0,0,0,0
3928,19,1,3,4,4,293.9,3,2,4,3,1,1,10,0,0,1,1,0
3939,22,0,2,0,3,311.1,4,4,0,1,0,0,30,2,0,0,1,0
3950,19,0,1,0,1,281.9,0,2,4,3,1,1,10,0,1,1,0,0
3961,17,1,0,3,6,302.6,3,0,1,2,1,1,1,0,0,0,0,0
3972,25,1,3,1,6,295.3,1,2,4,3,1,1,10,2,1,0,0,0
3983,21,1,3,2,5,335.0,1,1,3,2,0,1,2,2,1,0,1,0
3994,18,1,0,1,2,307.6,1,0,1,2,1,1,1,0,0,0,1,0
4005,23,0,3,4,2,310.1,0,4,0,1,0,0,30,2,0,0,0,0
4016,23,0,1,2,1,287.6,4,4,0,1,0,0,30,0,0,0,0,0
4027,25,0,0,3,1,285.4,3,2,4,3,1,1,10,0,1,0,1,0
4038,25,0,2,2,5,287.0,1,4,0,1,0,0,30,1,0,1,1,0
4049,22,0,4,0,1,311.8,0,4,0,1,0,0,30,2,0,0,0,0
4060,17,0,2,4,1,287.4,0,1,3,2,0,1,2,0,1,0,0,0
4071,18,1,2,2,6,308.7,2,2,4,3,1,1,10,0,0,1,0,0
4082,17,1,2,4,2,362.3,2,2,4,3,1,1,10,0,1,0,0,0
4093,19,1,4,2,3,326.1,4,3,2,0,1,1,5,1,1,0,0,0
4104,24,1,3,3,2,290.2,1,4,0,1,0,0,30,2,0,0,1,0
4115,24,0,0,0,6,336.0,3,0,1,2,1,1,1,2,0,1,1,0
4126,19,0,1,0,2,287.8,1,4,0,1,0,0,30,2,0,0,0,0
4137,23,0,4,0,6,238.9,3,3,2,0,1,1,5,2,0,1,0,0
4148,20,0,3,0,3,269.8,1,0,1,2,1,1,1,0,1,0,1,0
4159,24,0,3,0,1,243.9,3,0,1,2,1,1,1,1,0,0,1,0
4170,18,1,1,3,1,289.5,3,1,3,2,0,1,2,1,1,1,1,0
4181,21,0,0,2,6,300.6,3,3,2,0,1,1,5,0,0,1,1,0
4192,18,0,1,1,4,350.3,2,2,4,3,1,1,10,0,0,0,1,0
4203,18,0,3,3,1,309.8,4,2,4,3,1,1,10,2,0,0,0,0
4214,20,1,0,0,6,293.4,4,1,3,2,0,1,2,2,1,1,0,0
4225,24,1,1,2,1,324.9,1,0,1,2,1,1,1,1,0,0,1,0
4236,25,0,0,1,2,233.7,1,2,4,3,1,1,10,0,0,0,1,0
4247,18,0,4,0,5,307.1,1,0,1,2,1,1,1,1,0,1,0,0
4258,18,0,4,4,6,323.1,2,0,1,2,1,1,1,0,1,1,0,0
4269,18,0,0,2,1,255.6,2,4,0,1,0,0,30,2,0,1,0,0
4280,24,0,1,3,2,334.3,3,1,3,2,0,1,2,1,0,1,1,0
4291,17,0,1,1,5,310.2,3,3,2,0,1,1,5,2,1,1,0,0
4302,20,1,1,4,6,287.5,0,1,3,2,0,1,2,0,0,0,1,0
4313,17,1,1,0,4,319.0,4,0,1,2,1,1,1,0,1,1,1,0
4324,24,1,1,4,5,368.1,3,3,2,0,1,1,5,1,0,1,1,0
4335,25,1,4,4,6,305.5,2,2,4,3,1,1,10,0,1,0,1,0
4346,19,0,3,0,2,307.4,3,4,0,1,0,0,30,2,1,1,0,0
4357,23,1,1,1,2,286.2,4,3,2,0,1,1,5,0,1,1,1,0
4368,23,0,3,4,1,274.5,0,0,1,2,1,1,1,1,1,1,0,0
4379,17,1,0,3,5,324.9,4,2,4,3,1,1,10,2,1,0,1,0
4390,20,1,2,2,3,274.3,0,2,4,3,1,1,10,2,0,1,1,0
4401,17,1,1,4,5,302.1,4,4,0,1,0,0,30,1,0,0,0,0
4412,21,1,0,0,2,285.7,3,3,2,0,1,1,5,1,0,1,0,0
4423,19,1,0,3,4,314.4,3,4,0,1,0,0,30,1,1,1,1,0
4434,23,1,4,4,2,310.0,0,0,1,2,1,1,1,0,1,0,0,0
4445,23,1,1,1,2,331.1,1,2,4,3,1,1,10,1,0,1,1,0
4456,19,0,4,4,4,284.7,0,0,1,2,1,1,1,1,0,1,0,0
4467,19,1,2,2,6,291.9,4,1,3,2,0,1,2,2,0,0,0,0
4478,22,1,4,3,1,270.6,1,1,3,2,0,1,2,2,1,0,1,0
4489,25,0,3,3,2,286.7,3,4,0,1,0,0,30,0,0,1,0,0
4500,22,0,2,4,3,311.3,4,3,2,0,1,1,5,1,1,0,1,0
4511,25,1,0,3,1,322.7,3,4,0,1,0,0,30,2,0,1,0,0
4522,18,1,0,4,6,272.3,1,3,2,0,1,1,5,1,1,0,1,0
4533,21,1,0,3,3,326.1,3,2,4,3,1,1,10,1,1,1,0,0
4544,24,1,1,1,4,340.7,4,3,2,0,1,1,5,1,0,0,0,0
4555,18,0,1,3,1,312.4,2,4,0,1,0,0,30,2,0,0,1,0
4566,22,0,3,3,1,356.3,1,0,1,2,1,1,1,2,1,0,1,0
4577,25,1,0,3,6,276.8,2,4,0,1,0,0,30,1,1,1,1,0
4588,21,1,1,0,3,262.7,0,1,3,2,0,1,2,2,0,0,0,0
4599,24,0,1,4,4,246.6,1,3,2,0,1,1,5,0,0,1,0,0
4610,18,1,4,2,1,344.9,2,0,1,2,1,1,1,2,1,1,1,0
4621,25,1,0,0,2,319.6,2,3,2,0,1,1,5,1,0,1,0,0
4632,18,1,3,3,6,298.3,2,3,2,0,1,1,5,0,0,1,1,0
4643,24,0,2,4,5,308.4,1,3,2,0,1,1,5,2,0,0,0,0
4654,17,1,4,0,3,266.2,2,1,3,2,0,1,2,1,0,0,0,0
4665,19,1,3,2,5,373.4,4,1,3,2,0,1,2,1,1,0,1,0
4676,19,1,2,2,5,303.9,2,2,4,3,1,1,10,1,0,0,0,0
4687,25,0,1,2,2,303.3,0,2,4,3,1,1,10,2,0,0,1,0
4698,25,0,4,1,2,321.8,4,3,2,0,1,1,5,2,0,0,1,0
4709,24,1,3,3,6,314.4,2,4,0,1,0,0,30,1,1,0,1,0
4720,18,0,1,3,1,306.7,1,2,4,3,1,1,10,2,1,1,0,0
4731,18,0,1,3,5,276.3,4,4,0,1,0,0,30,1,0,0,1,0
4742,19,0,4,1,4,314.1,2,1,3,2,0,1,2,2,0,1,0,0
4753,25,1,3,1,3,356.5,2,0,1,2,1,1,1,2,0,0,0,0
4764,18,1,3,0,3,340.4,1,3,2,0,1,1,5,1,0,0,1,0
4775,23,0,0,4,3,347.8,3,4,0,1,0,0,30,1,0,0,1,0
4786,25,0,1,0,2,284.7,1,4,0,1,0,0,30,1,0,1,0,0
4797,17,1,4,0,5,270.3,4,3,2,0,1,1,5,0,0,0,1,0
4808,24,1,1,2,6,296.2,1,0,1,2,1,1,1,0,0,0,1,0
4819,23,0,0,2,1,301.7,0,3,2,0,1,1,5,0,0,0,0,0
4830,17,1,4,1,6,332.8,2,4,0,1,0,0,30,0,1,1,1,0
4841,22,1,4,0,2,249.2,2,2,4,3,1,1,10,1,1,0,0,0
4852,25,0,4,0,2,345.9,3,4,0,1,0,0,30,0,0,1,1,0
4863,19,0,4,1,1,295.3,4,2,4,3,1,1,10,0,0,0,1,0
4874,20,1,0,1,2,287.2,4,2,4,3,1,1,10,1,1,1,1,0
4885,22,1,0,3,2,269.6,2,0,1,2,1,1,1,1,0,0,0,0
4896,19,1,3,0,6,250.4,3,1,3,2,0,1,2,2,1,1,1,0
4907,17,0,0,2,2,324.7,3,1,3,2,0,1,2,1,1,0,1,0
4918,21,1,1,0,1,302.2,1,0,1,2,1,1,1,0,1,1,1,0
4929,19,0,1,2,1,261.3,0,0,1,2,1,1,1,0,1,1,1,0
4940,25,1,1,3,5,261.1,4,2,4,3,1,1,10,2,1,0,1,0
4951,25,1,1,4,2,289.9,2,4,0,1,0,0,30,0,0,1,1,0
4962,19,0,0,1,6,350.1,1,2,4,3,1,1,10,0,1,1,1,0
4973,24,1,2,4,2,292.2,2,4,0,1,0,0,30,2,0,1,1,0
4984,24,1,0,0,6,254.9,3,2,4,3,1,1,10,2,0,1,0,0
4995,21,0,3,2,6,292.6,4,4,0,1,0,0,30,2,0,0,0,0
5006,24,1,1,4,2,291.8,3,2,4,3,1,1,10,1,0,0,0,0
5017,22,1,4,4,6,219.1,4,3,2,0,1,1,5,0,0,1,1,0
5028,23,0,0,3,2,298.4,2,0,1,2,1,1,1,2,0,0,0,0
5039,18,0,0,1,5,293.1,1,3,2,0,1,1,5,2,1,1,1,0
5050,17,1,0,3,1,320.9,3,1,3,2,0,1,2,1,0,1,0,0
5061,24,1,4,1,3,355.5,3,1,3,2,0,1,2,0,0,1,0,0
5072,17,0,1,1,3,333.8,0,4,0,1,0,0,30,0,0,0,1,0
5083,19,0,3,1,4,291.9,3,2,4,3,1,1,10,2,0,0,1,0
5094,24,0,0,3,3,266.8,1,1,3,2,0,1,2,0,1,0,1,0
5105,22,0,4,2,1,377.2,1,4,0,1,0,0,30,2,1,0,0,0
5116,22,0,1,1,1,301.8,2,4,0,1,0,0,30,1,0,0,1,0
5127,20,0,2,2,4,300.4,4,2,4,3,1,1,10,2,1,1,1,0
5138,17,0,0,3,1,299.3,3,2,4,3,1,1,10,2,0,1,0,0
5149,22,0,2,1,1,305.9,0,2,4,3,1,1,10,0,0,0,1,0
5160,24,0,3,3,1,295.7,4,4,0,1,0,0,30,2,0,1,0,0
5171,21,0,1,0,4,282.8,3,2,4,3,1,1,10,1,0,0,1,0
5182,22,0,1,3,5,283.6,0,1,3,2,0,1,2,0,0,1,1,0
5193,23,0,3,1,2,299.0,2,3,2,0,1,1,5,2,0,1,0,0
5204,17,1,2,1,5,283.7,0,2,4,3,1,1,10,0,1,0,1,0
5215,25,1,4,1,3,278.6,0,3,2,0,1,1,5,0,1,0,1,0
5226,22,1,3,1,2,303.2,1,1,3,2,0,1,2,0,0,0,0,0
5237,23,1,1,4,6,292.4,0,2,4,3,1,1,10,1,1,0,1,0
5248,23,1,3,4,2,345.1,1,0,1,2,1,1,1,2,0,0,0,0
5259,17,0,1,2,1,220.5,0,1,3,2,0,1,2,2,1,0,1,0
5270,18,0,3,4,5,332.7,1,2,4,3,1,1,10,2,1,1,0,0
5281,24,1,3,3,6,337.4,0,4,0,1,0,0,30,0,1,1,0,0
5292,20,1,1,4,3,237.8,4,2,4,3,1,1,10,0,1,0,0,0
5303,24,0,1,0,4,289.7,0,2,4,3,1,1,10,2,0,0,1,0
5314,24,0,4,2,6,288.9,4,3,2,0,1,1,5,1,1,0,0,0
5325,21,0,1,3,6,257.8,2,0,1,2,1,1,1,0,1,1,0,0
5336,18,1,4,4,4,276.7,2,3,2,0,1,1,5,1,1,0,0,0
5347,18,0,0,1,6,266.7,3,3,2,0,1,1,5,2,0,0,0,0
5358,22,0,2,3,1,352.6,0,3,2,0,1,1,5,1,0,0,1,0
5369,19,1,0,4,6,328.1,4,3,2,0,1,1,5,1,0,1,0,0
5380,25,1,2,1,5,338.1,4,2,4,3,1,1,10,1,0,1,1,0
5391,22,0,3,2,4,321.7,2,3,2,0,1,1,5,0,0,1,1,0
5402,17,1,2,3,2,266.1,0,2,4,3,1,1,10,2,1,0,1,0
5413,23,0,2,0,4,284.3,4,0,1,2,1,1,1,1,1,0,1,0
5424,24,0,1,4,3,314.7,3,0,1,2,1,1,1,1,1,1,0,0
5435,23,1,2,4,3,263.3,1,1,3,2,0,1,2,2,0,0,1,0
5446,21,0,3,3,4,321.4,4,1,3,2,0,1,2,1,0,0,1,0
5457,24,1,4,1,3,292.8,3,1,3,2,0,1,2,0,1,0,1,0
5468,25,1,1,0,6,288.8,3,3,2,0,1,1,5,2,1,0,1,0
5479,25,0,4,1,3,321.3,3,3,2,0,1,1,5,0,0,1,0,0
5490,25,0,4,1,5,313.3,2,1,3,2,0,1,2,1,1,1,1,0
5501,18,0,1,4,3,289.2,4,0,1,2,1,1,1,0,0,0,0,0
5512,21,0,0,4,6,334.8,2,2,4,3,1,1,10,2,0,0,0,0
5523,19,1,3,4,2,267.6,3,3,2,0,1,1,5,0,1,0,1,0
5534,24,1,0,0,3,318.5,1,3,2,0,1,1,5,1,0,0,1,0
5545,18,1,4,4,4,317.8,3,3,2,0,1,1,5,1,1,1,0,0
5556,25,1,0,2,3,290.7,0,4,0,1,0,0,30,0,1,1,1,0
5567,18,0,4,3,6,309.8,3,3,2,0,1,1,5,1,1,0,0,0
5578,24,0,2,2,2,262.5,1,2,4,3,1,1,10,1,0,1,0,0
5589,20,1,4,0,6,327.7,2,0,1,2,1,1,1,0,1,0,1,0
5600,21,1,3,1,5,294.5,3,0,1,2,1,1,1,0,1,0,0,0
5611,19,1,4,1,2,284.3,1,0,1,2,1,1,1,1,0,0,0,0
5622,22,1,0,1,6,331.5,2,2,4,3,1,1,10,0,0,1,1,0
5633,22,1,0,1,3,278.9,3,3,2,0,1,1,5,0,1,0,0,0
5644,24,1,4,1,5,257.7,4,0,1,2,1,1,1,2,0,0,1,0
5655,20,0,4,3,4,253.3,4,0,1,2,1,1,1,2,1,1,0,0
5666,23,1,0,3,1,318.2,0,4,0,1,0,0,30,1,0,1,0,0
5677,18,0,3,4,3,261.6,0,2,4,3,1,1,10,0,0,1,1,0
5688,24,0,4,4,1,352.6,2,0,1,2,1,1,1,2,1,0,0,0
5699,25,1,1,1,1,237.5,3,1,3,2,0,1,2,0,1,0,0,0
5710,24,0,2,3,2,350.9,1,0,1,2,1,1,1,0,0,0,0,0
5721,20,1,1,4,3,306.3,4,3,2,0,1,1,5,1,1,1,1,0
5732,25,1,1,0,4,297.1,4,1,3,2,0,1,2,0,0,1,0,0
5743,19,0,0,1,4,283.7,3,1,3,2,0,1,2,2,1,1,1,0
5754,17,0,1,2,5,312.0,2,3,2,0,1,1,5,1,0,1,0,0
5765,23,0,2,3,4,298.9,3,3,2,0,1,1,5,0,0,0,0,0
5776,25,1,4,1,6,333.1,1,1,3,2,0,1,2,1,0,1,0,0
5787,17,1,4,4,4,303.4,1,0,1,2,1,1,1,0,0,0,0,0
5798,24,1,4,1,4,304.5,0,2,4,3,1,1,10,1,0,1,0,0
5809,24,1,3,4,4,289.1,2,2,4,3,1,1,10,1,1,1,1,0
5820,20,1,2,2,4,298.3,1,4,0,1,0,0,30,1,1,0,0,0
5831,18,0,0,2,3,309.2,4,2,4,3,1,1,10,2,1,1,1,0
5842,22,1,2,0,5,248.7,2,0,1,2,1,1,1,1,1,0,0,0
5853,24,1,1,3,5,259.6,3,4,0,1,0,0,30,0,1,1,0,0
5864,20,0,3,0,1,322.3,4,4,0,1,0,0,30,0,0,1,1,0
5875,22,1,1,4,4,305.1,4,4,0,1,0,0,30,0,0,1,0,0
5886,25,1,1,0,1,294.5,2,3,2,0,1,1,5,1,0,0,0,0
5897,20,1,0,1,3,300.6,4,3,2,0,1,1,5,0,0,1,0,0
5908,19,1,2,2,5,310.4,3,3,2,0,1,1,5,0,1,0,0,0
5919,23,1,3,3,3,283.8,1,2,4,3,1,1,10,2,1,1,1,0
5930,22,0,1,0,3,276.7,0,4,0,1,0,0,30,2,1,0,0,0
5941,22,0,3,0,4,305.9,0,3,2,0,1,1,5,0,1,1,0,0
5952,20,1,2,3,5,270.6,4,0,1,2,1,1,1,2,0,0,0,0
5963,25,0,3,0,3,312.2,3,4,0,1,0,0,30,0,0,1,1,0
5974,25,0,1,2,1,248.9,2,4,0,1,0,0,30,0,1,1,0,0
5985,20,1,4,0,3,330.9,1,3,2,0,1,1,5,0,0,1,0,0
5996,18,0,2,3,6,314.2,0,4,0,1,0,0,30,1,1,0,1,0
6007,18,1,1,1,4,307.7,1,2,4,3,1,1,10,1,1,1,0,0
6018,25,0,4,3,2,329.5,2,3,2,0,1,1,5,2,0,1,0,0
6029,19,1,0,1,4,350.0,1,3,2,0,1,1,5,0,1,0,1,0
6040,17,1,2,0,5,330.4,1,4,0,1,0,0,30,1,1,1,0,0
6051,17,1,1,0,4,244.8,2,4,0,1,0,0,30,1,0,1,0,0
6062,19,0,1,0,3,261.6,3,2,4,3,1,1,10,2,0,0,1,0
6073,25,0,1,2,2,281.3,3,1,3,2,0,1,2,0,0,0,1,0
6084,24,1,3,3,5,300.8,2,3,2,0,1,1,5,2,0,0,0,0
6095,23,0,3,1,6,315.5,2,3,2,0,1,1,5,2,0,1,1,0
6106,19,1,2,0,1,278.2,2,4,0,1,0,0,30,0,1,0,1,0
6117,24,1,1,3,1,305.6,0,4,0,1,0,0,30,1,1,1,1,0
6128,18,0,0,3,3,277.3,0,0,1,2,1,1,1,1,1,1,0,0
6139,17,0,0,0,1,281.7,4,3,2,0,1,1,5,2,1,0,0,0
6150,19,0,1,4,1,257.8,2,0,1,2,1,1,1,0,0,1,1,0
6161,19,1,1,0,6,272.3,0,3,2,0,1,1,5,1,0,1,0,0
6172,23,1,1,4,3,259.4,2,0,1,2,1,1,1,1,1,0,0,0
6183,18,0,1,0,5,270.7,0,4,0,1,0,0,30,1,0,0,0,0
6194,20,1,4,3,4,331.6,3,4,0,1,0,0,30,1,1,0,0,0
6205,24,1,2,4,5,271.5,2,1,3,2,0,1,2,0,1,1,0,0
6216,25,0,1,2,5,379.0,0,2,4,3,1,1,10,1,0,1,0,0
6227,24,0,2,0,3,314.8,3,4,0,1,0,0,30,0,0,1,1,0
6238,25,1,4,2,6,305.5,3,2,4,3,1,1,10,1,0,0,1,0
6249,25,0,4,0,2,274.2,1,0,1,2,1,1,1,0,0,0,1,0
6260,24,0,1,4,2,321.0,2,2,4,3,1,1,10,0,1,0,1,0
6271,25,0,0,3,4,282.7,4,4,0,1,0,0,30,1,1,1,0,0
6282,23,0,0,4,5,303.7,3,0,1,2,1,1,1,1,1,0,0,0
6293,20,1,4,0,4,376.8,1,0,1,2,1,1,1,2,1,1,1,0
6304,24,0,1,0,5,297.1,4,0,1,2,1,1,1,0,0,0,1,0
6315,21,0,3,3,2,334.5,1,4,0,1,0,0,30,1,1,1,1,0
6326,18,1,4,3,6,278.9,3,4,0,1,0,0,30,0,1,1,1,0
6337,25,0,1,1,6,299.0,3,4,0,1,0,0,30,2,1,1,0,0
6348,24,0,2,2,4,353.1,3,2,4,3,1,1,10,2,1,0,0,0
6359,23,1,4,2,3,281.2,2,0,1,2,1,1,1,2,1,0,1,0
6370,19,0,4,2,6,354.4,4,1,3,2,0,1,2,2,1,1,1,0
6381,21,1,1,1,4,321.2,0,0,1,2,1,1,1,2,1,1,0,0
6392,18,0,2,2,1,283.1,3,2,4,3,1,1,10,2,1,1,0,0
6403,17,0,1,0,1,319.0,3,0,1,2,1,1,1,2,0,0,1,0
6414,21,0,0,2,1,329.2,0,0,1,2,1,1,1,0,0,1,1,0
6425,24,0,2,3,5,318.7,1,1,3,2,0,1,2,0,1,1,0,0
6436,20,1,1,2,6,252.9,1,2,4,3,1,1,10,0,1,1,0,0
6447,22,0,0,3,2,278.2,0,4,0,1,0,0,30,0,0,1,0,0
